,DOI,authorId,name,paperCount,citationCount,hIndex
1540,10.1257/0002828041301498,145279878,A. Shleifer,240.0,169684.0,98.0
1541,10.1257/0002828041302019,81141608,Marianne Bertrand,119.0,36539.0,55.0
1542,10.1257/0002828041302019,2062143,S. Mullainathan,234.0,41571.0,71.0
1543,10.1257/0002828041302019,2596284,E. Shafir,131.0,15050.0,43.0
1544,10.1257/0002828041301632,118464672,Henrik Cronqvist,44.0,4075.0,21.0
1545,10.1257/0002828041301632,2240116,R. Thaler,216.0,92466.0,89.0
1546,10.1257/0002828041301713,3683465,D. Kahneman,327.0,283559.0,130.0
1547,10.1257/0002828041301713,1776897,A. Krueger,205.0,27095.0,61.0
1548,10.1257/0002828041301713,3757811,D. Schkade,82.0,18086.0,48.0
1549,10.1257/0002828041301713,144539300,N. Schwarz,228.0,37993.0,77.0
1550,10.1257/0002828041301713,35182310,A. Stone,293.0,39875.0,89.0
1551,10.1257/0002828041302091,6703140,David Autor,185.0,37251.0,60.0
1552,10.1257/0002828041302091,3873273,J. Donohue,236.0,3413.0,31.0
1553,10.1257/0002828041302091,24889224,Stewart J. Schwab,53.0,1327.0,17.0
1554,10.1257/0002828041301867,3144633,Christine Jolls,52.0,2955.0,17.0
1555,10.1257/0002828041302280,6246617,D. Carlton,141.0,6670.0,35.0
1556,10.1257/0002828041464597,35535410,R. Engle,303.0,118438.0,99.0
1557,10.1257/0002828041464669,49566894,C. Granger,377.0,115144.0,94.0
1558,10.1257/0002828041464542,1398545449,Antoni Calvó-Armengol,68.0,5846.0,27.0
1559,10.1257/0002828041464542,1724913,M. Jackson,326.0,28150.0,79.0
1560,10.1257/0002828041464650,2675724,Gary B. Gorton,187.0,18946.0,58.0
1561,10.1257/0002828041464650,3259711,Lixin Huang,38.0,1157.0,15.0
1562,10.1257/0002828041464461,2888783,Bogaçhan Çelen,21.0,823.0,9.0
1563,10.1257/0002828041464461,2204876,Shachar Kariv,74.0,4177.0,28.0
1564,10.1257/0002828041464452,2510492,S. Boyarchenko,105.0,1835.0,19.0
1565,10.1257/0002828041464579,119076844,Mike Burkart,48.0,4744.0,18.0
1566,10.1257/0002828041464579,2248120,Tore Ellingsen,98.0,7127.0,34.0
1567,10.1257/0002828041464489,9664419,David N. Figlio,168.0,8435.0,48.0
1568,10.1257/0002828041464489,72991357,M. E. Lucas,7.0,1009.0,4.0
1569,10.1257/0002828041464443,114109203,Stephen Coate,78.0,14313.0,33.0
1570,10.1257/0002828041464623,4616353,E. Moretti,115.0,19909.0,46.0
1571,10.1257/0002828041464551,6766096,P. Frijters,217.0,12843.0,37.0
1572,10.1257/0002828041464551,1403421900,John P. Haisken-DeNew,61.0,3404.0,26.0
1573,10.1257/0002828041464551,5993908,M. Shields,129.0,10655.0,42.0
1574,10.1257/0002828041464614,7423907,R. Berrens,140.0,4244.0,34.0
1575,10.1257/0002828041464614,145361224,A. Bohara,163.0,3983.0,32.0
1576,10.1257/0002828041464614,88718006,Joe Kerkvliet,49.0,2126.0,25.0
1577,10.1257/0002828041464614,1798259,J. List,446.0,39016.0,89.0
1578,10.1257/0002828041464434,145561454,Eyal Winter,131.0,3031.0,32.0
1579,10.1257/0002828041464560,123945695,W. Easterly,54.0,18593.0,27.0
1580,10.1257/0002828041464560,119168907,Ross Levine,25.0,12677.0,15.0
1581,10.1257/0002828041464560,51305497,G. David Roodman,83.0,15509.0,26.0
1582,10.1257/0002828041464524,102684221,A. C. Burnside,36.0,8603.0,24.0
1583,10.1257/0002828041464524,118793137,David L. Dollar,86.0,21315.0,38.0
1584,10.1257/0002828041464425,3499013,A. Ciccone,85.0,10173.0,31.0
1585,10.1257/0002828041464588,2135866,L. Marx,116.0,3616.0,29.0
1586,10.1257/0002828041464588,143770449,G. Shaffer,274.0,7118.0,46.0
1587,10.1257/0002828041464632,1467598986,R.,142.0,1924.0,11.0
1588,10.1257/0002828041464632,50215370,Preston Mcafee,12.0,184.0,3.0
1589,10.1257/0002828041464632,30637833,M. Schwartz,57.0,1774.0,18.0
1590,10.1257/0002828041464632,2135866,L. Marx,116.0,3616.0,29.0
1591,10.1257/0002828041464632,143770449,G. Shaffer,274.0,7118.0,46.0
1592,10.1257/0002828042002570,73348992,G. Doppelhofer,27.0,3569.0,13.0
1593,10.1257/0002828042002570,2110629059,Ronald I. Miller,7.0,2960.0,6.0
1594,10.1257/0002828042002570,1402173092,X. Sala-i-Martin,105.0,29833.0,55.0
1595,10.1257/0002828042002741,1732078,Dirk Engelmann,66.0,3858.0,22.0
1596,10.1257/0002828042002741,2123736625,Martin Strobel,51.0,2451.0,18.0
1597,10.1257/0002828042002679,6759559,Jonathan Guryan,65.0,4722.0,26.0
1598,10.1257/0002828042002525,101330206,Étienne Wasmer,162.0,3613.0,28.0
1599,10.1257/0002828042002525,51954726,P. Weil,54.0,5404.0,23.0
1600,10.1257/0002828042002714,2171024,R. Sugden,356.0,27737.0,77.0
1601,10.1257/0002828042002606,2387692,E. Maskin,245.0,28152.0,71.0
1602,10.1257/0002828042002606,3056693,J. Tirole,387.0,92596.0,124.0
1603,10.1257/0002828042002651,32203694,Christina D. Romer,90.0,10729.0,35.0
1604,10.1257/0002828042002651,36992019,D. Romer,117.0,35084.0,46.0
1605,10.1257/0002828042002688,39558634,Gordon H. Hanson,166.0,28874.0,68.0
1606,10.1257/0002828042002688,145240235,Chong Xiang,33.0,1014.0,13.0
1607,10.1257/0002828042002642,121842103,R. Somerville,11.0,119.0,4.0
1608,10.1257/0002828042002697,2064969450,E. Steen,48.0,1716.0,17.0
1609,10.1257/0002828042002543,47140152,Priyanka Pandey,51.0,1481.0,17.0
1610,10.1257/0002828042002516,115609307,Maurizio Mazzocco,30.0,1099.0,13.0
1611,10.1257/0002828042002589,104614205,L. Céspedes,52.0,2722.0,21.0
1612,10.1257/0002828042002589,2868783,Roberto Chang,105.0,5500.0,29.0
1613,10.1257/0002828042002589,145321922,A. Velasco,117.0,9981.0,39.0
1614,10.1257/0002828042002624,103791927,S. Mukand,50.0,1092.0,14.0
1615,10.1257/0002828042002534,144515024,Ricardo J. Caballero,187.0,20082.0,68.0
1616,10.1257/0002828042002534,1741168553,Eduardo M. R. A. Engel,40.0,3340.0,21.0
1617,10.1257/0002828042002598,145856256,Russell Cooper,174.0,11454.0,44.0
1618,10.1257/0002828042002598,46198244,Jonathan L. Willis,73.0,1370.0,16.0
1619,10.1257/0002828043052376,1399741159,Daniele Coen-Pirani,39.0,582.0,12.0
1620,10.1257/0002828043052213,67142979,Diego Restuccia,69.0,6392.0,29.0
1621,10.1257/0002828043052213,49214727,Carlos Urrutia,30.0,843.0,10.0
1622,10.1257/0002828043052178,145810157,R. Hill,126.0,2223.0,22.0
1623,10.1257/0002828043052286,2514542,J. Neary,150.0,12923.0,53.0
1624,10.1257/0002828043052303,3280398,J. Eeckhout,102.0,4336.0,25.0
1625,10.1257/0002828043052330,66240512,Lawrence M. Ausubel,89.0,7891.0,34.0
1626,10.1257/0002828043052231,114109203,Stephen Coate,78.0,14313.0,33.0
1627,10.1257/0002828043052231,83610586,Michael F. Conlin,39.0,1232.0,12.0
1628,10.1257/0002828043052349,39559130,Yan Chen,39.0,1058.0,14.0
1629,10.1257/0002828043052349,2603522,Robert S. Gazzale,23.0,260.0,8.0
1630,10.1257/0002828043052222,145391031,B. Bernheim,154.0,22828.0,58.0
1631,10.1257/0002828043052222,145542456,A. Rangel,119.0,20146.0,63.0
1632,10.1257/0002828043052169,67063809,J. Angrist,199.0,56889.0,76.0
1633,10.1257/0002828043052169,144116535,Kevin Lang,136.0,8238.0,45.0
1634,10.1257/0002828043052312,46240304,G. Grossman,175.0,42187.0,69.0
1635,10.1257/0002828043052312,48748946,E. Lai,66.0,1930.0,16.0
1636,10.1257/0002828043052321,46423701,Audrey Light,42.0,2244.0,20.0
1637,10.1257/0002828043052321,48190027,K. McGarry,98.0,6871.0,35.0
1638,10.1257/0002828043052358,40324085,Lucas W. Davis,70.0,4274.0,29.0
1639,10.1257/0002828043052196,50701556,L. Wenli,138.0,392.0,9.0
1640,10.1257/0002828043052196,107823883,Pierre-Daniel G. Sarte,89.0,2385.0,20.0
1641,10.1257/0002828043052187,144572963,B. Frey,826.0,59169.0,112.0
1642,10.1257/0002828043052187,2559588,S. Meier,110.0,13121.0,44.0
1643,10.1257/0002828053828572,2810604,R. Shimer,113.0,10152.0,36.0
1644,10.1257/0002828053828482,143633961,R. Hall,443.0,42266.0,74.0
1645,10.1257/0002828053828653,144819861,Tack Yun,37.0,1894.0,10.0
1646,10.1257/0002828053828518,69854972,O. Jorda,118.0,7590.0,30.0
1647,10.1257/0002828053828491,118109266,Daniel M. Bernhofen,58.0,902.0,12.0
1648,10.1257/0002828053828491,2116699534,John C. Brown,38.0,802.0,14.0
1649,10.1257/0002828053828626,41207827,J. Wynne,8.0,147.0,3.0
1650,10.1257/0002828053828563,143628419,G. Becker,252.0,95787.0,70.0
1651,10.1257/0002828053828563,152518373,T. Philipson,79.0,3975.0,25.0
1652,10.1257/0002828053828563,33756123,R. Soares,34.0,3399.0,20.0
1653,10.1257/0002828053828590,118317383,Carolyn L. Evans,17.0,795.0,10.0
1654,10.1257/0002828053828590,66274586,J. Harrigan,52.0,4479.0,28.0
1655,10.1257/0002828053828662,2852955,U. Gneezy,183.0,31340.0,64.0
1656,10.1257/0002828053828455,4839022,W. Schlenker,102.0,14812.0,37.0
1657,10.1257/0002828053828455,8944452,W. Hanemann,167.0,18454.0,50.0
1658,10.1257/0002828053828455,145892152,A. Fisher,129.0,6919.0,34.0
1659,10.1257/0002828053828608,47804469,D. Leslie,73.0,1469.0,19.0
1660,10.1257/0002828053828446,67262327,R. Gürkaynak,46.0,7862.0,23.0
1661,10.1257/0002828053828446,46180006,B. Sack,55.0,11382.0,31.0
1662,10.1257/0002828053828446,41131023,Eric T. Swanson,82.0,8201.0,35.0
1663,10.1257/0002828053828509,145589148,P. Thompson,81.0,4877.0,31.0
1664,10.1257/0002828053828509,1422316303,Melanie Fox-Kean,2.0,625.0,2.0
1665,10.1257/0002828053828536,1403776375,R. Engelbrecht-Wiggans,71.0,3211.0,27.0
1666,10.1257/0002828053828536,1798259,J. List,446.0,39016.0,89.0
1667,10.1257/0002828053828536,2973279,David H. Reiley,54.0,3156.0,25.0
1668,10.1257/000282805774669880,98184512,O. Williamson,236.0,102175.0,74.0
1669,10.1257/000282805774670518,46240304,G. Grossman,175.0,42187.0,69.0
1670,10.1257/000282805774670518,98640692,E. Helpman,258.0,66220.0,83.0
1671,10.1257/000282805774670518,3119272,Adam Szeidl,54.0,4376.0,23.0
1672,10.1257/000282805774670356,114696236,R. Inman,128.0,3764.0,33.0
1673,10.1257/000282805774670356,66865765,D. Rubinfeld,223.0,14243.0,46.0
1674,10.1257/000282805774670059,152414182,D. Rodrik,354.0,61458.0,108.0
1675,10.1257/000282805774670059,66316408,Romain Wacziarg,75.0,10576.0,29.0
1676,10.1257/000282805774670040,6436459,G. Borjas,238.0,28795.0,78.0
1677,10.1257/000282805774670068,35055142,R. Freeman,835.0,34710.0,91.0
1678,10.1257/000282805774669781,2108963489,Yiu Por (VINCENT) Chen,23.0,438.0,9.0
1679,10.1257/000282805774669619,24714943,Paula E. Stephan,139.0,9604.0,42.0
1680,10.1257/000282805774669619,40449261,Jennifer Ma,8.0,1651.0,6.0
1681,10.1257/000282805774670428,118896696,Philip N. Jefferson,48.0,266.0,9.0
1682,10.1257/000282805774670130,15632450,Lisa Barrow,58.0,3289.0,22.0
1683,10.1257/000282805774670130,32677881,C. Rouse,93.0,10615.0,43.0
1684,10.1257/000282805774670527,119185917,Nada O. Eissa,28.0,3143.0,18.0
1685,10.1257/000282805774670527,36732370,A. Nichols,135.0,2054.0,25.0
1686,10.1257/000282805774670365,81141608,Marianne Bertrand,119.0,36539.0,55.0
1687,10.1257/000282805774670365,3338810,D. Chugh,39.0,3866.0,19.0
1688,10.1257/000282805774670365,2062143,S. Mullainathan,234.0,41571.0,71.0
1689,10.1257/000282805774670545,38492804,R. Blank,148.0,10058.0,49.0
1690,10.1257/000282805774669998,3254833,Hanming Fang,158.0,4879.0,31.0
1691,10.1257/000282805774669998,4029953,Glenn C. Loury,130.0,8474.0,29.0
1692,10.1257/000282805774670455,74614357,Joseph G. Altonji,111.0,18598.0,47.0
1693,10.1257/000282805774670257,2216609,L. Blume,149.0,12007.0,40.0
1694,10.1257/000282805774669817,3210428,C. Manski,384.0,33159.0,74.0
1695,10.1257/000282805774669646,2683226,S. Durlauf,259.0,23057.0,66.0
1696,10.1257/000282805774670392,38761094,R. Frank,208.0,16707.0,46.0
1697,10.1257/000282805774669925,5187800,S. Solnick,36.0,3118.0,23.0
1698,10.1257/000282805774669925,82369128,D. Hemenway,331.0,12902.0,66.0
1699,10.1257/000282805774670149,6056019,E. Bettinger,93.0,6592.0,34.0
1700,10.1257/000282805774670149,34432225,B. Long,83.0,6129.0,31.0
1701,10.1257/000282805774670446,48053030,T. Dee,123.0,8887.0,46.0
1702,10.1257/000282805774669628,31594645,D. Boyd,68.0,5588.0,27.0
1703,10.1257/000282805774669628,48438268,H. Lankford,60.0,7736.0,32.0
1704,10.1257/000282805774669628,152381447,S. Loeb,291.0,18315.0,58.0
1705,10.1257/000282805774669628,117492951,J. Wyckoff,103.0,9769.0,39.0
1706,10.1257/000282805774669790,145244721,W. Becker,139.0,5273.0,36.0
1707,10.1257/000282805774669790,120911991,Peter E. Kennedy,77.0,10243.0,22.0
1708,10.1257/000282805774670383,69565605,W. Walstad,181.0,4822.0,37.0
1709,10.1257/000282805774670383,69977096,Sam Allgood,51.0,1492.0,18.0
1710,10.1257/000282805774669772,4212949,R. Ehrenberg,378.0,14618.0,58.0
1711,10.1257/000282805774669763,4450649,A. Adserà,60.0,2646.0,20.0
1712,10.1257/000282805774670176,71980342,C. Kalenkoski,75.0,1363.0,16.0
1713,10.1257/000282805774670176,40637826,D. Ribar,99.0,4058.0,25.0
1714,10.1257/000282805774670176,40611522,Leslie S. Stratton,63.0,2487.0,21.0
1715,10.1257/000282805774670158,31998970,D. Whitmore,27.0,490.0,6.0
1716,10.1257/000282805774670086,50269456,L. Schmidt,59.0,1293.0,14.0
1717,10.1257/000282805774669600,6224753,M. Chernew,407.0,14668.0,62.0
1718,10.1257/000282805774669600,144145230,D. Cutler,411.0,30518.0,84.0
1719,10.1257/000282805774669600,8224898,P. Keenan,60.0,3908.0,27.0
1720,10.1257/000282805774670121,3648189,Katherine Baicker,143.0,11993.0,42.0
1721,10.1257/000282805774670121,3542307,A. Chandra,213.0,10368.0,50.0
1722,10.1257/000282805774669844,1741645,M. Pauly,525.0,22237.0,76.0
1723,10.1257/000282805774670310,120445788,A. Case,110.0,18551.0,50.0
1724,10.1257/000282805774670310,3866028,A. Deaton,179.0,30607.0,64.0
1725,10.1257/000282805774669907,38223175,D. Goldman,498.0,15712.0,61.0
1726,10.1257/000282805774669907,2119124164,James P. Smith,280.0,18151.0,66.0
1727,10.1257/000282805774670329,2063860,M. Gaynor,124.0,5232.0,35.0
1728,10.1257/000282805774670329,50104553,H. Seider,4.0,163.0,2.0
1729,10.1257/000282805774670329,49710817,W. Vogt,56.0,2027.0,21.0
1730,10.1257/000282805774670248,33273346,A. Aizer,64.0,3752.0,26.0
1731,10.1257/000282805774670248,1397958197,A. Lleras-Muney,77.0,6045.0,28.0
1732,10.1257/000282805774670248,37192408,M. Stabile,68.0,4119.0,23.0
1733,10.1257/000282805774670266,5357510,D. Lakdawalla,292.0,7466.0,49.0
1734,10.1257/000282805774670266,5776595,T. Philipson,139.0,3823.0,31.0
1735,10.1257/000282805774670266,145843927,J. Bhattacharya,127.0,4822.0,33.0
1736,10.1257/000282805774669943,5250037,D. Almond,85.0,11046.0,35.0
1737,10.1257/000282805774669943,10419097,B. Mazumder,98.0,5694.0,37.0
1738,10.1257/000282805774670220,2530931,Christopher S. Carpenter,107.0,4060.0,35.0
1739,10.1257/000282805774670284,4971196,D. Kenkel,145.0,5601.0,35.0
1740,10.1257/000282805774670419,143723992,P. Cook,300.0,11716.0,56.0
1741,10.1257/000282805774670419,4753885,J. Ostermann,112.0,4041.0,36.0
1742,10.1257/000282805774670419,2551294,F. Sloan,515.0,18036.0,72.0
1743,10.1257/000282805774670536,33196961,A. Bento,87.0,3477.0,25.0
1744,10.1257/000282805774670536,6212006,L. Goulder,126.0,11963.0,47.0
1745,10.1257/000282805774670536,27027161,Emeric Henry,46.0,636.0,11.0
1746,10.1257/000282805774670536,49145334,Mark R. Jacobsen,33.0,1439.0,14.0
1747,10.1257/000282805774670536,90780253,Roger H. von Haefen,30.0,1090.0,13.0
1748,10.1257/000282805774670482,46800464,I. Parry,203.0,11155.0,47.0
1749,10.1257/000282805774669673,13940899,Sarah E. West,33.0,1727.0,14.0
1750,10.1257/000282805774669673,1739463373,Roberton C. Williams,82.0,2904.0,21.0
1751,10.1257/000282805774669655,1941855,Ana Aizcorbe,60.0,990.0,19.0
1752,10.1257/000282805774669664,90777982,J. Ihrig,57.0,2634.0,20.0
1753,10.1257/000282805774670509,94784883,S. Pabilonia,46.0,718.0,14.0
1754,10.1257/000282805774670509,98127256,Cindy Zoghi,18.0,474.0,11.0
1755,10.1257/000282805774670293,13059080,J. Quigley,483.0,18741.0,69.0
1756,10.1257/000282805774670293,145712473,S. Raphael,125.0,7478.0,41.0
1757,10.1257/000282805774670077,31137597,Richard K. Green,145.0,5406.0,31.0
1758,10.1257/000282805774670077,121571809,Stephen Malpezzi,21.0,808.0,10.0
1759,10.1257/000282805774670077,145311782,S. K. Mayo,42.0,2346.0,19.0
1760,10.1257/000282805774670103,144327037,E. Fehr,410.0,97067.0,122.0
1761,10.1257/000282805774670103,47272511,T. Singer,312.0,28734.0,69.0
1762,10.1257/000282805774669736,144327037,E. Fehr,410.0,97067.0,122.0
1763,10.1257/000282805774669736,39489228,U. Fischbacher,1.0,197.0,1.0
1764,10.1257/000282805774669736,3271781,M. Kosfeld,83.0,7456.0,25.0
1765,10.1257/000282805774669709,3467613,P. Zak,140.0,11644.0,37.0
1766,10.1257/000282805774669709,3013244,Karla Borja,21.0,235.0,9.0
1767,10.1257/000282805774669709,31640631,William T. Matzner,5.0,1172.0,5.0
1768,10.1257/000282805774669709,2058848,R. Kurzban,159.0,11951.0,47.0
1769,10.1257/000282805774670167,1802248,Atila Abdulkadiroglu,55.0,7700.0,31.0
1770,10.1257/000282805774670167,46259490,P. Pathak,147.0,10415.0,43.0
1771,10.1257/000282805774670167,2418685,A. Roth,333.0,41287.0,92.0
1772,10.1257/000282805774669637,1802248,Atila Abdulkadiroglu,55.0,7700.0,31.0
1773,10.1257/000282805774669637,46259490,P. Pathak,147.0,10415.0,43.0
1774,10.1257/000282805774669637,2418685,A. Roth,333.0,41287.0,92.0
1775,10.1257/000282805774669637,1756305,Tayfun Sönmez,89.0,9587.0,38.0
1776,10.1257/000282805774669691,2853085,M. Niederle,73.0,7050.0,33.0
1777,10.1257/000282805774669691,2418685,A. Roth,333.0,41287.0,92.0
1778,10.1257/000282805774669989,2418685,A. Roth,333.0,41287.0,92.0
1779,10.1257/000282805774669989,1756305,Tayfun Sönmez,89.0,9587.0,38.0
1780,10.1257/000282805774669989,143750717,M. Utku Ünver,106.0,4672.0,33.0
1781,10.1257/000282805774670437,49708876,Mark L. J. Wright,88.0,2008.0,17.0
1782,10.1257/000282805774670437,2000020,L. Einav,117.0,7773.0,41.0
1783,10.1257/000282805774670437,6935700,C. Groeger,11.0,216.0,6.0
1784,10.1257/000282805774670437,120949076,P. Kannan,24.0,827.0,13.0
1785,10.1257/000282805774669727,118646962,Jeremy I. Bulow,74.0,11955.0,37.0
1786,10.1257/000282805774669727,4009124,Kenneth S. Rogoff,291.0,61029.0,88.0
1787,10.1257/000282805774670275,152203111,A. Auerbach,364.0,16810.0,64.0
1788,10.1257/000282805774670004,47731865,Robert Carroll,42.0,1316.0,16.0
1789,10.1257/000282805774670004,118699401,Warren B. Hrung,26.0,643.0,11.0
1790,10.1257/000282805774669754,46654718,Rosanne Altshuler,59.0,1889.0,20.0
1791,10.1257/000282805774669754,143841164,N. Bull,16.0,158.0,5.0
1792,10.1257/000282805774669754,30389315,John W. Diamond,63.0,341.0,11.0
1793,10.1257/000282805774669754,30458194,T. Dowd,22.0,312.0,7.0
1794,10.1257/000282805774669754,118831412,Pamela Moomau,9.0,83.0,5.0
1795,10.1257/000282805774670374,145505520,Benjamin R. Page,18.0,448.0,8.0
1796,10.1257/000282805774669565,116501559,A. Edlin,145.0,3291.0,26.0
1797,10.1257/000282805774669565,66865765,D. Rubinfeld,223.0,14243.0,46.0
1798,10.1257/000282805774670347,102775498,Aviv Nevo,70.0,6945.0,26.0
1799,10.1257/000282805774670347,66865765,D. Rubinfeld,223.0,14243.0,46.0
1800,10.1257/000282805774670347,3082483,M. McCabe,94.0,2281.0,29.0
1801,10.1257/000282805774670112,3082483,M. McCabe,94.0,2281.0,29.0
1802,10.1257/000282805774670112,46385704,Christopher M. Snyder,84.0,2988.0,27.0
1803,10.1257/0002828054201431,30602500,D. Cooper,191.0,12489.0,55.0
1804,10.1257/0002828054201431,1925439,J. Kagel,182.0,17024.0,59.0
1805,10.1257/0002828054201486,33756123,R. Soares,34.0,3399.0,20.0
1806,10.1257/0002828054201413,66819756,T. Besley,301.0,39049.0,85.0
1807,10.1257/0002828054201413,2907612,Maitreesh Ghatak,159.0,9262.0,40.0
1808,10.1257/0002828054201369,48731952,M. Battaglini,231.0,7908.0,49.0
1809,10.1257/0002828054201422,145604903,James Dow,69.0,3723.0,23.0
1810,10.1257/0002828054201422,2675724,Gary B. Gorton,187.0,18946.0,58.0
1811,10.1257/0002828054201422,2078984742,A. Krishnamurthy,124.0,12542.0,46.0
1812,10.1257/0002828054201396,144307189,David Hummels,92.0,13118.0,33.0
1813,10.1257/0002828054201396,11232259,P. Klenow,90.0,16423.0,41.0
1814,10.1257/0002828054201332,66561970,Mario J. Crucini,70.0,3892.0,22.0
1815,10.1257/0002828054201332,103637118,Chris I. Telmer,51.0,4550.0,20.0
1816,10.1257/0002828054201332,82124284,Marios Zachariadis,49.0,1135.0,13.0
1817,10.1257/0002828054201477,46216441,Matteo Iacoviello,72.0,8303.0,26.0
1818,10.1257/0002828054201251,1403717410,G. Saint‐Paul,272.0,8448.0,39.0
1819,10.1257/0002828054201242,144966159,R. Burgess,111.0,11066.0,36.0
1820,10.1257/0002828054201242,50540913,R. Pande,235.0,13982.0,53.0
1821,10.1257/0002828054201314,39677422,H. Cai,60.0,4169.0,27.0
1822,10.1257/0002828054201314,119265068,D. Treisman,120.0,12073.0,38.0
1823,10.1257/0002828054201404,8418288,Emmanuel Saez,222.0,38502.0,73.0
1824,10.1257/0002828054201404,4221864,M. Veall,92.0,2505.0,23.0
1825,10.1257/0002828054201260,1403771608,Antoine Faure-Grimaud,35.0,1452.0,17.0
1826,10.1257/0002828054201260,3317237,R. Inderst,222.0,5923.0,38.0
1827,10.1257/0002828054201297,40598639,A. Prat,124.0,6969.0,37.0
1828,10.1257/0002828054201288,66673335,Yvan Lengwiler,45.0,682.0,14.0
1829,10.1257/0002828054201459,1823975,C. Holt,234.0,17805.0,58.0
1830,10.1257/0002828054201459,70207496,Susan K. Laury,43.0,7928.0,22.0
1831,10.1257/0002828054825466,1766756,J. Hatfield,68.0,2644.0,21.0
1832,10.1257/0002828054825466,48548583,Paul R. Milgrom,201.0,69526.0,72.0
1833,10.1257/0002828054825655,47837290,A. Alesina,292.0,64402.0,96.0
1834,10.1257/0002828054825655,3084446,G. Angeletos,114.0,8158.0,33.0
1835,10.1257/0002828054825538,46550099,J. Snyder,204.0,15459.0,59.0
1836,10.1257/0002828054825538,2631061,Michael M. Ting,73.0,2565.0,23.0
1837,10.1257/0002828054825538,3073144,S. Ansolabehere,240.0,12642.0,52.0
1838,10.1257/0002828054825682,121561942,K. Hoff,86.0,4962.0,29.0
1839,10.1257/0002828054825682,49442802,Arijit Sen,39.0,409.0,8.0
1840,10.1257/0002828054825501,48195288,Petra Moser,69.0,2823.0,23.0
1841,10.1257/0002828054825529,52436046,K. Chay,34.0,2560.0,19.0
1842,10.1257/0002828054825529,1741409898,Patrick J. McEwan,13.0,721.0,7.0
1843,10.1257/0002828054825529,143864675,M. Urquiola,56.0,3279.0,23.0
1844,10.1257/0002828054825565,152387818,Luís A. V. Catão,70.0,2236.0,24.0
1845,10.1257/0002828054825565,5913204,S. Solomou,83.0,856.0,16.0
1846,10.1257/0002828054825510,46800464,I. Parry,203.0,11155.0,47.0
1847,10.1257/0002828054825510,94900401,K. Small,164.0,17957.0,50.0
1848,10.1257/0002828054825637,50140537,P. Dasgupta,395.0,31821.0,79.0
1849,10.1257/0002828054825637,2387692,E. Maskin,245.0,28152.0,71.0
1850,10.1257/0002828054825484,143864675,M. Urquiola,56.0,3279.0,23.0
1851,10.1257/0002828054825547,144116535,Kevin Lang,136.0,8238.0,45.0
1852,10.1257/0002828054825547,66621601,M. Manove,24.0,1670.0,12.0
1853,10.1257/0002828054825547,6817278,W. Dickens,114.0,7969.0,34.0
1854,10.1257/0002828054825664,118081487,F. Grubb,108.0,1060.0,18.0
1855,10.1257/0002828054825628,3341542,F. Sinopoli,38.0,307.0,9.0
1856,10.1257/0002828054825628,2209055,G. Iannantuoni,41.0,165.0,6.0
1857,10.1257/0002828054825592,2283302,M. Osborne,68.0,13497.0,24.0
1858,10.1257/0002828054825592,31987667,J. Rosenthal,293.0,12373.0,49.0
1859,10.1257/0002828054825592,143775491,M. Turner,96.0,5000.0,27.0
1860,10.1257/000282805775014308,2158386,Enriqueta Aragonès,53.0,1397.0,15.0
1861,10.1257/000282805775014308,1739521,I. Gilboa,250.0,13543.0,47.0
1862,10.1257/000282805775014308,2811329,Andrew Postlewaite,220.0,9674.0,47.0
1863,10.1257/000282805775014308,1862780,D. Schmeidler,193.0,19127.0,55.0
1864,10.1257/000282805775014245,1400770925,Luís Santos-Pinto,51.0,607.0,12.0
1865,10.1257/000282805775014245,32179284,J. Sobel,103.0,12534.0,35.0
1866,10.1257/000282805775014317,96997190,Mathias Drehmann,65.0,6144.0,32.0
1867,10.1257/000282805775014317,1810074,Jörg Oechssler,110.0,4500.0,30.0
1868,10.1257/000282805775014317,35744661,Andreas Roider,38.0,1214.0,14.0
1869,10.1257/000282805775014443,36169277,M. Cipriani,826.0,13701.0,57.0
1870,10.1257/000282805775014443,31089852,A. Guarino,44.0,1166.0,14.0
1871,10.1257/000282805775014335,1741126242,M. Israel,31.0,337.0,10.0
1872,10.1257/000282805775014371,1398698229,E. Rossi-Hansberg,111.0,6085.0,35.0
1873,10.1257/000282805775014236,3508945,Leemore S. Dafny,108.0,2667.0,25.0
1874,10.1257/000282805775014344,2078626,D. Sappington,217.0,10636.0,51.0
1875,10.1257/000282805775014290,48421972,Brian G. Knight,51.0,3310.0,24.0
1876,10.1257/000282805775014380,48885438,M. Cervellati,72.0,1748.0,19.0
1877,10.1257/000282805775014380,3586915,U. Sunde,185.0,12779.0,42.0
1878,10.1257/000282805775014272,2441863,Chang-tai Hsieh,75.0,10323.0,33.0
1879,10.1257/000282805775014272,144685114,Keong T. Woo,1.0,208.0,1.0
1880,10.1257/000282805775014407,3019739,D. Karlan,283.0,21326.0,67.0
1881,10.1257/000282805775014362,3189399,M. Dufwenberg,126.0,14166.0,38.0
1882,10.1257/000282805775014362,97656824,Tobias Lindqvist,10.0,406.0,4.0
1883,10.1257/000282805775014362,143675496,Evan C. Moore,27.0,452.0,4.0
1884,10.1257/000282805775014399,113786525,N. Mankiw,185.0,43698.0,67.0
1885,10.1257/000282806776157542,31445029,D. McFadden,259.0,57277.0,70.0
1886,10.1257/000282806776157678,46256528,C. Sims,206.0,44130.0,62.0
